"date","city","resp"
"1996-07-07","Houston",14
"1996-07-14","Houston",17
"1996-07-21","Houston",13
"1996-07-28","Houston",18
"1996-08-04","Houston",12
"1996-08-11","Houston",20
"1996-08-18","Houston",15
"1996-08-25","Houston",14
"1996-09-01","Houston",13
"1996-09-08","Houston",16
"1996-09-15","Houston",19
"1996-09-22","Houston",18
"1996-09-29","Houston",21
"1996-10-06","Houston",18
"1996-10-13","Houston",28
"1996-10-20","Houston",18
"1996-10-27","Houston",15
"1996-11-03","Houston",23
"1996-11-10","Houston",18
"1996-11-17","Houston",18
"1996-11-24","Houston",18
"1996-12-01","Houston",28
"1996-12-08","Houston",16
"1996-12-15","Houston",27
"1996-12-22","Houston",32
"1996-12-29","Houston",20
"1997-01-05","Houston",29
"1997-01-12","Houston",32
"1997-01-19","Houston",40
"1997-01-26","Houston",30
"1997-02-02","Houston",26
"1997-02-09","Houston",24
"1997-02-16","Houston",27
"1997-02-23","Houston",28
"1997-03-02","Houston",24
"1997-03-09","Houston",22
"1997-03-16","Houston",33
"1997-03-23","Houston",20
"1997-03-30","Houston",19
"1997-04-06","Houston",29
"1997-04-13","Houston",27
"1997-04-20","Houston",32
"1997-04-27","Houston",29
"1997-05-04","Houston",21
"1997-05-11","Houston",28
"1997-05-18","Houston",28
"1997-05-25","Houston",28
"1997-06-01","Houston",22
"1997-06-08","Houston",28
"1997-06-15","Houston",23
"1997-06-22","Houston",20
"1997-06-29","Houston",24
"1997-07-06","Houston",20
"1997-07-13","Houston",17
"1997-07-20","Houston",16
"1997-07-27","Houston",19
"1997-08-03","Houston",17
"1997-08-10","Houston",14
"1997-08-17","Houston",28
"1997-08-24","Houston",15
"1997-08-31","Houston",17
"1997-09-07","Houston",21
"1997-09-14","Houston",13
"1997-09-21","Houston",11
"1997-09-28","Houston",22
"1997-10-05","Houston",20
"1997-10-12","Houston",13
"1997-10-19","Houston",15
"1997-10-26","Houston",18
"1997-11-02","Houston",22
"1997-11-09","Houston",21
"1997-11-16","Houston",24
"1997-11-23","Houston",21
"1997-11-30","Houston",27
"1997-12-07","Houston",21
"1997-12-14","Houston",27
"1997-12-21","Houston",38
"1997-12-28","Houston",33
"1998-01-04","Houston",33
"1998-01-11","Houston",35
"1998-01-18","Houston",34
"1998-01-25","Houston",37
"1998-02-01","Houston",34
"1998-02-08","Houston",25
"1998-02-15","Houston",22
"1998-02-22","Houston",20
"1998-03-01","Houston",16
"1998-03-08","Houston",18
"1998-03-15","Houston",31
"1998-03-22","Houston",25
"1998-03-29","Houston",20
"1998-04-05","Houston",32
"1998-04-12","Houston",24
"1998-04-19","Houston",19
"1998-04-26","Houston",19
"1998-05-03","Houston",27
"1998-05-10","Houston",14
"1998-05-17","Houston",36
"1998-05-24","Houston",21
"1998-05-31","Houston",23
"1998-06-07","Houston",27
"1998-06-14","Houston",12
"1998-06-21","Houston",18
"1998-06-28","Houston",16
"1998-07-05","Houston",15
"1998-07-12","Houston",16
"1998-07-19","Houston",15
"1998-07-26","Houston",15
"1998-08-02","Houston",22
"1998-08-09","Houston",26
"1998-08-16","Houston",18
"1998-08-23","Houston",21
"1998-08-30","Houston",26
"1998-09-06","Houston",19
"1998-09-13","Houston",20
"1998-09-20","Houston",17
"1998-09-27","Houston",20
"1998-10-04","Houston",27
"1998-10-11","Houston",19
"1998-10-18","Houston",19
"1998-10-25","Houston",26
"1998-11-01","Houston",25
"1998-11-08","Houston",19
"1998-11-15","Houston",22
"1998-11-22","Houston",14
"1998-11-29","Houston",23
"1998-12-06","Houston",27
"1998-12-13","Houston",22
"1998-12-20","Houston",32
"1998-12-27","Houston",26
"1999-01-03","Houston",27
"1999-01-10","Houston",27
"1999-01-17","Houston",29
"1999-01-24","Houston",31
"1999-01-31","Houston",30
"1999-02-07","Houston",25
"1999-02-14","Houston",27
"1999-02-21","Houston",32
"1999-02-28","Houston",28
"1999-03-07","Houston",36
"1999-03-14","Houston",28
"1999-03-21","Houston",20
"1999-03-28","Houston",27
"1999-04-04","Houston",28
"1999-04-11","Houston",29
"1999-04-18","Houston",22
"1999-04-25","Houston",36
"1999-05-02","Houston",27
"1999-05-09","Houston",25
"1999-05-16","Houston",20
"1999-05-23","Houston",24
"1999-05-30","Houston",18
"1999-06-06","Houston",23
"1999-06-13","Houston",19
"1999-06-20","Houston",14
"1999-06-27","Houston",18
"1999-07-04","Houston",12
"1999-07-11","Houston",14
"1999-07-18","Houston",16
"1999-07-25","Houston",14
"1999-08-01","Houston",18
"1999-08-08","Houston",20
"1999-08-15","Houston",23
"1999-08-22","Houston",12
"1999-08-29","Houston",13
"1999-09-05","Houston",8
"1999-09-12","Houston",22
"1999-09-19","Houston",17
"1999-09-26","Houston",15
"1999-10-03","Houston",18
"1999-10-10","Houston",22
"1999-10-17","Houston",17
"1999-10-24","Houston",17
"1999-10-31","Houston",17
"1999-11-07","Houston",23
"1999-11-14","Houston",14
"1999-11-21","Houston",18
"1999-11-28","Houston",22
"1999-12-05","Houston",20
"1999-12-12","Houston",22
"1999-12-19","Houston",23
"1999-12-26","Houston",32
"2000-01-02","Houston",47
"2000-01-09","Houston",41
"2000-01-16","Houston",34
"2000-01-23","Houston",39
"2000-01-30","Houston",19
"2000-02-06","Houston",32
"2000-02-13","Houston",31
"2000-02-20","Houston",23
"2000-02-27","Houston",26
"2000-03-05","Houston",25
"2000-03-12","Houston",21
"2000-03-19","Houston",17
"2000-03-26","Houston",12
"2000-04-02","Houston",24
"2000-04-09","Houston",19
"2000-04-16","Houston",9
"2000-04-23","Houston",23
"2000-04-30","Houston",19
"2000-05-07","Houston",21
"2000-05-14","Houston",24
"2000-05-21","Houston",24
"2000-05-28","Houston",24
"2000-06-04","Houston",26
"2000-06-11","Houston",24
"2000-06-18","Houston",22
"2000-06-25","Houston",18
"2000-07-02","Houston",12
"2000-07-09","Houston",15
"2000-07-16","Houston",14
"2000-07-23","Houston",15
"2000-07-30","Houston",20
"2000-08-06","Houston",18
"2000-08-13","Houston",14
"2000-08-20","Houston",15
"2000-08-27","Houston",18
"2000-09-03","Houston",19
"2000-09-10","Houston",21
"2000-09-17","Houston",16
"2000-09-24","Houston",28
"2000-10-01","Houston",14
"2000-10-08","Houston",19
"2000-10-15","Houston",20
"2000-10-22","Houston",19
"2000-10-29","Houston",21
"2000-11-05","Houston",21
"2000-11-12","Houston",16
"2000-11-19","Houston",26
"2000-11-26","Houston",20
"2000-12-03","Houston",27
"2000-12-10","Houston",28
"2000-12-17","Houston",16
"2000-12-24","Houston",24
"2000-12-31","Houston",26
